Candidate_ID,Model,Precision,Recall,F1,F3,Language,Timestamp
valid_20250819232623_psg_codestral:latest,codestral:latest,0.8697844743728638,0.7463435530662537,0.8033498525619507,0.7570881843566895,python,2025-11-27T15:06:51.187957
valid_20250819232623_psg_codestral:latest,codestral:latest,0.8697844743728638,0.7463435530662537,0.8033498525619507,0.7570881843566895,python,2025-11-27T15:06:53.880041
valid_20250813034537_psg_codestral:latest,codestral:latest,0.8561755418777466,0.7281792163848877,0.7870070934295654,0.7392305731773376,python,2025-11-27T15:06:56.214940
valid_20250813034537_psg_codestral:latest,codestral:latest,0.8561755418777466,0.7281792163848877,0.7870070934295654,0.7392305731773376,python,2025-11-27T15:06:58.903249
valid_20250819234232_psg_codestral:latest,codestral:latest,0.8629880547523499,0.7542957663536072,0.8049894571304321,0.7639173269271851,python,2025-11-27T15:07:01.286257
valid_20250819234232_psg_codestral:latest,codestral:latest,0.8629880547523499,0.7542957663536072,0.8049894571304321,0.7639173269271851,python,2025-11-27T15:07:04.120375
valid_20250730105351_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8406776189804077,0.7678147554397583,0.8025959134101868,0.7745276689529419,python,2025-11-27T15:07:06.987121
valid_20250730105351_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8406776189804077,0.7678147554397583,0.8025959134101868,0.7745276689529419,python,2025-11-27T15:07:10.434521
valid_20250805153554_psg_gemma3:27b,gemma3:27b,0.8116155862808228,0.7193114757537842,0.7626809477806091,0.7275862097740173,python,2025-11-27T15:07:13.081486
valid_20250805153554_psg_gemma3:27b,gemma3:27b,0.8116155862808228,0.7193114757537842,0.7626809477806091,0.7275862097740173,python,2025-11-27T15:07:15.904211
valid_20250805152435_psg_gemma3:27b,gemma3:27b,0.8123407959938049,0.7196005582809448,0.7631635069847107,0.7279107570648193,python,2025-11-27T15:07:18.010841
valid_20250805152435_psg_gemma3:27b,gemma3:27b,0.8123407959938049,0.7196005582809448,0.7631635069847107,0.7279107570648193,python,2025-11-27T15:07:20.966691
valid_20250818190842_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:07:23.505864
valid_20250818190842_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:07:27.157774
valid_20250819234120_psg_codestral:latest,codestral:latest,0.8550600409507751,0.7585974335670471,0.8039455413818359,0.767253041267395,python,2025-11-27T15:07:29.986513
valid_20250819234120_psg_codestral:latest,codestral:latest,0.8550600409507751,0.7585974335670471,0.8039455413818359,0.767253041267395,python,2025-11-27T15:07:33.745889
valid_20250730180844_psg_phi4:latest,phi4:latest,0.835081934928894,0.7548238039016724,0.7929272055625916,0.7621486783027649,python,2025-11-27T15:07:35.825904
valid_20250730180844_psg_phi4:latest,phi4:latest,0.835081934928894,0.7548238039016724,0.7929272055625916,0.7621486783027649,python,2025-11-27T15:07:39.137323
valid_20250801195026_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8330726623535156,0.7595248818397522,0.7946005463600159,0.766290009021759,python,2025-11-27T15:07:41.066363
valid_20250801195026_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8330726623535156,0.7595248818397522,0.7946005463600159,0.766290009021759,python,2025-11-27T15:07:44.443359
valid_20250820035934_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8631648421287537,0.7666225433349609,0.8120343089103699,0.7752938866615295,python,2025-11-27T15:07:46.429382
valid_20250820035934_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8631648421287537,0.7666225433349609,0.8120343089103699,0.7752938866615295,python,2025-11-27T15:07:49.562772
valid_20250805040634_psg_gemma3:27b,gemma3:27b,0.7936683893203735,0.6938888430595398,0.7404322624206543,0.7027234435081482,python,2025-11-27T15:07:51.388489
valid_20250805040634_psg_gemma3:27b,gemma3:27b,0.7936683893203735,0.6938888430595398,0.7404322624206543,0.7027234435081482,python,2025-11-27T15:07:54.671626
valid_20250729112504_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8620375394821167,0.755087673664093,0.8050259351730347,0.7645734548568726,python,2025-11-27T15:07:56.589753
valid_20250729112504_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8620375394821167,0.755087673664093,0.8050259351730347,0.7645734548568726,python,2025-11-27T15:07:59.734191
valid_20250818205851_psg_phi4:latest,phi4:latest,0.8550809025764465,0.7633888721466064,0.8066375851631165,0.7716635465621948,python,2025-11-27T15:08:01.736506
valid_20250818205851_psg_phi4:latest,phi4:latest,0.8550809025764465,0.7633888721466064,0.8066375851631165,0.7716635465621948,python,2025-11-27T15:08:05.324969
valid_20250819232803_psg_codestral:latest,codestral:latest,0.8687516450881958,0.7534164190292358,0.8069839477539062,0.7635533213615417,python,2025-11-27T15:08:07.193525
valid_20250819232803_psg_codestral:latest,codestral:latest,0.8687516450881958,0.7534164190292358,0.8069839477539062,0.7635533213615417,python,2025-11-27T15:08:10.627702
valid_20250731140125_psg_gemma3:27b,gemma3:27b,0.8046534061431885,0.7363631725311279,0.7689951658248901,0.7426660656929016,python,2025-11-27T15:08:12.772020
valid_20250731140125_psg_gemma3:27b,gemma3:27b,0.8046534061431885,0.7363631725311279,0.7689951658248901,0.7426660656929016,python,2025-11-27T15:08:16.850866
valid_20250804190615_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8198978304862976,0.7205065488815308,0.7669957280158997,0.7293480634689331,python,2025-11-27T15:08:18.717777
valid_20250804190615_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8198978304862976,0.7205065488815308,0.7669957280158997,0.7293480634689331,python,2025-11-27T15:08:23.045495
valid_20250805162447_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:08:24.921156
valid_20250805162447_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:08:28.933027
valid_20250731135635_psg_gemma3:27b,gemma3:27b,0.8124061822891235,0.7240887880325317,0.7657092809677124,0.732046902179718,python,2025-11-27T15:08:30.558686
valid_20250731135635_psg_gemma3:27b,gemma3:27b,0.8124061822891235,0.7240887880325317,0.7657092809677124,0.732046902179718,python,2025-11-27T15:08:34.229346
valid_20250820033028_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8596063852310181,0.7716009616851807,0.8132296800613403,0.7795822024345398,python,2025-11-27T15:08:35.803604
valid_20250820033028_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8596063852310181,0.7716009616851807,0.8132296800613403,0.7795822024345398,python,2025-11-27T15:08:40.850680
valid_20250804020654_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8323653936386108,0.7465554475784302,0.7871286273002625,0.7543319463729858,python,2025-11-27T15:08:42.993752
valid_20250804020654_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8323653936386108,0.7465554475784302,0.7871286273002625,0.7543319463729858,python,2025-11-27T15:08:47.096019
valid_20250805025110_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8363353610038757,0.7180397510528564,0.7726861238479614,0.728341817855835,python,2025-11-27T15:08:48.569927
valid_20250805025110_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8363353610038757,0.7180397510528564,0.7726861238479614,0.728341817855835,python,2025-11-27T15:08:52.010225
valid_20250520030040_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8448671698570251,0.7643805146217346,0.8026110529899597,0.7717324495315552,python,2025-11-27T15:08:53.308467
valid_20250520030040_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8448671698570251,0.7643805146217346,0.8026110529899597,0.7717324495315552,python,2025-11-27T15:08:57.015891
valid_20250820033557_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8653805255889893,0.750005841255188,0.8035730123519897,0.7601401805877686,python,2025-11-27T15:08:58.190762
valid_20250820033557_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8653805255889893,0.750005841255188,0.8035730123519897,0.7601401805877686,python,2025-11-27T15:09:02.390409
valid_20250805164419_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:09:03.327964
valid_20250805164419_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:09:08.028336
valid_20250818201802_psg_phi4:latest,phi4:latest,0.8635442852973938,0.7635515928268433,0.8104753494262695,0.7724965810775757,python,2025-11-27T15:09:08.773608
valid_20250818201802_psg_phi4:latest,phi4:latest,0.8635442852973938,0.7635515928268433,0.8104753494262695,0.7724965810775757,python,2025-11-27T15:09:13.358243
valid_20250818190510_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:09:13.872150
valid_20250818190510_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:09:18.985583
valid_20250730122026_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.833457350730896,0.7529398202896118,0.791155219078064,0.7602847218513489,python,2025-11-27T15:09:19.286273
valid_20250801195123_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8581310510635376,0.7432501316070557,0.7965698838233948,0.7533352375030518,python,2025-11-27T15:09:24.858626
valid_20250730122026_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.833457350730896,0.7529398202896118,0.791155219078064,0.7602847218513489,python,2025-11-27T15:09:24.858413
valid_20250801195123_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8581310510635376,0.7432501316070557,0.7965698838233948,0.7533352375030518,python,2025-11-27T15:09:30.032748
valid_20250805162820_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:09:30.068777
valid_20250801174741_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8345519304275513,0.7432302236557007,0.7862482666969299,0.7514531016349792,python,2025-11-27T15:09:35.756743
valid_20250805162820_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:09:35.784306
valid_20250818190656_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:09:41.287008
valid_20250801174741_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8345519304275513,0.7432302236557007,0.7862482666969299,0.7514531016349792,python,2025-11-27T15:09:41.384329
valid_20250819230950_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8523378372192383,0.7615389823913574,0.804384171962738,0.7697389721870422,python,2025-11-27T15:09:46.663045
valid_20250818190656_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:09:46.773131
valid_20250801194038_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8546574115753174,0.7539982199668884,0.801178514957428,0.7629844546318054,python,2025-11-27T15:09:51.700953
valid_20250819230950_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8523378372192383,0.7615389823913574,0.804384171962738,0.7697389721870422,python,2025-11-27T15:09:51.727801
valid_20250731135948_psg_gemma3:27b,gemma3:27b,0.7841905951499939,0.6933966279029846,0.7360040545463562,0.7015188336372375,python,2025-11-27T15:09:56.796798
valid_20250801194038_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8546574115753174,0.7539982199668884,0.801178514957428,0.7629844546318054,python,2025-11-27T15:09:56.800113
valid_20250804163244_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8351837396621704,0.7461594343185425,0.7881656885147095,0.7541986107826233,python,2025-11-27T15:10:02.337882
valid_20250731135948_psg_gemma3:27b,gemma3:27b,0.7841905951499939,0.6933966279029846,0.7360040545463562,0.7015188336372375,python,2025-11-27T15:10:02.650661
valid_20250805164511_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:07.649896
valid_20250804163244_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8351837396621704,0.7461594343185425,0.7881656885147095,0.7541986107826233,python,2025-11-27T15:10:07.971688
valid_20250818190418_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:12.664898
valid_20250805164511_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:12.958443
valid_20250804034619_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8525269627571106,0.7532621622085571,0.799826443195343,0.7621361017227173,python,2025-11-27T15:10:17.639218
valid_20250818190418_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:17.881513
valid_20250819230154_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8571677207946777,0.7435145974159241,0.796306312084198,0.7535054087638855,python,2025-11-27T15:10:23.105120
valid_20250804034619_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8525269627571106,0.7532621622085571,0.799826443195343,0.7621361017227173,python,2025-11-27T15:10:23.279768
valid_20250820042136_psg_codestral:latest,codestral:latest,0.8661285638809204,0.7603404521942139,0.8097941875457764,0.7697420120239258,python,2025-11-27T15:10:29.596640
valid_20250819230154_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8571677207946777,0.7435145974159241,0.796306312084198,0.7535054087638855,python,2025-11-27T15:10:29.669693
valid_20250731141544_psg_gemma3:27b,gemma3:27b,0.7762998342514038,0.68296879529953,0.7266497611999512,0.6912797689437866,python,2025-11-27T15:10:35.407566
valid_20250820042136_psg_codestral:latest,codestral:latest,0.8661285638809204,0.7603404521942139,0.8097941875457764,0.7697420120239258,python,2025-11-27T15:10:35.524069
valid_20250818185954_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:41.184553
valid_20250731141544_psg_gemma3:27b,gemma3:27b,0.7762998342514038,0.68296879529953,0.7266497611999512,0.6912797689437866,python,2025-11-27T15:10:41.340376
valid_20250819225613_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8618866205215454,0.7579489946365356,0.8065831661224365,0.7672008872032166,python,2025-11-27T15:10:47.030099
valid_20250818185954_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:10:47.260196
valid_20250804060022_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.833405613899231,0.7431169748306274,0.7856758236885071,0.7512558102607727,python,2025-11-27T15:10:52.219711
valid_20250819225613_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8618866205215454,0.7579489946365356,0.8065831661224365,0.7672008872032166,python,2025-11-27T15:10:52.544188
valid_20250804153712_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8359329700469971,0.7433014512062073,0.786900520324707,0.751630425453186,python,2025-11-27T15:10:57.685306
valid_20250804060022_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.833405613899231,0.7431169748306274,0.7856758236885071,0.7512558102607727,python,2025-11-27T15:10:57.760751
valid_20250804153712_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8359329700469971,0.7433014512062073,0.786900520324707,0.751630425453186,python,2025-11-27T15:11:02.848011
valid_20250804032341_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.849077582359314,0.7635005712509155,0.8040183186531067,0.7712740898132324,python,2025-11-27T15:11:02.864407
valid_20250804032341_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.849077582359314,0.7635005712509155,0.8040183186531067,0.7712740898132324,python,2025-11-27T15:11:08.185070
valid_20250730210542_psg_gemma3:27b,gemma3:27b,0.8169188499450684,0.7548717856407166,0.7846706509590149,0.7606490850448608,python,2025-11-27T15:11:08.209126
valid_20250820042437_psg_codestral:latest,codestral:latest,0.8738638162612915,0.747290849685669,0.8056362271308899,0.7582738399505615,python,2025-11-27T15:11:13.153929
valid_20250730210542_psg_gemma3:27b,gemma3:27b,0.8169188499450684,0.7548717856407166,0.7846706509590149,0.7606490850448608,python,2025-11-27T15:11:13.265135
valid_20250521130706_psg_codestral:latest,codestral:latest,0.8830870985984802,0.7677018642425537,0.8213619589805603,0.7778655290603638,python,2025-11-27T15:11:18.133928
valid_20250820042437_psg_codestral:latest,codestral:latest,0.8738638162612915,0.747290849685669,0.8056362271308899,0.7582738399505615,python,2025-11-27T15:11:18.199749
valid_20250818203704_psg_phi4:latest,phi4:latest,0.8671750426292419,0.7741870880126953,0.818047046661377,0.782578706741333,python,2025-11-27T15:11:23.909878
valid_20250521130706_psg_codestral:latest,codestral:latest,0.8830870985984802,0.7677018642425537,0.8213619589805603,0.7778655290603638,python,2025-11-27T15:11:24.042563
valid_20250801175922_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8328262567520142,0.7472361326217651,0.7877129912376404,0.7549952864646912,python,2025-11-27T15:11:29.104948
valid_20250818203704_psg_phi4:latest,phi4:latest,0.8671750426292419,0.7741870880126953,0.818047046661377,0.782578706741333,python,2025-11-27T15:11:29.299264
valid_20250801170238_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8336942195892334,0.7631433010101318,0.7968602180480957,0.7696564793586731,python,2025-11-27T15:11:34.044640
valid_20250801175922_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8328262567520142,0.7472361326217651,0.7877129912376404,0.7549952864646912,python,2025-11-27T15:11:34.497792
valid_20250805035556_psg_gemma3:27b,gemma3:27b,0.8125650882720947,0.7348511815071106,0.7717567682266235,0.7419471740722656,python,2025-11-27T15:11:38.827895
valid_20250801170238_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8336942195892334,0.7631433010101318,0.7968602180480957,0.7696564793586731,python,2025-11-27T15:11:39.464908
valid_20250731141914_psg_gemma3:27b,gemma3:27b,0.8051649332046509,0.7130566835403442,0.7563167214393616,0.721308171749115,python,2025-11-27T15:11:43.638339
valid_20250805035556_psg_gemma3:27b,gemma3:27b,0.8125650882720947,0.7348511815071106,0.7717567682266235,0.7419471740722656,python,2025-11-27T15:11:44.394871
valid_20250805163614_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:11:48.789995
valid_20250731141914_psg_gemma3:27b,gemma3:27b,0.8051649332046509,0.7130566835403442,0.7563167214393616,0.721308171749115,python,2025-11-27T15:11:49.505022
valid_20250820034102_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.858997106552124,0.7679929733276367,0.8109499216079712,0.7762163877487183,python,2025-11-27T15:11:53.900510
valid_20250805163614_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:11:54.725303
valid_20250730174743_psg_phi4:latest,phi4:latest,0.8569976091384888,0.7721073627471924,0.8123407363891602,0.7798320055007935,python,2025-11-27T15:11:59.577848
valid_20250820034102_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.858997106552124,0.7679929733276367,0.8109499216079712,0.7762163877487183,python,2025-11-27T15:12:00.294537
valid_20250730174743_psg_phi4:latest,phi4:latest,0.8569976091384888,0.7721073627471924,0.8123407363891602,0.7798320055007935,python,2025-11-27T15:12:06.760818
valid_20250812211854_psg_gemma3:27b,gemma3:27b,0.8105162978172302,0.7264629602432251,0.7661913633346558,0.7340755462646484,python,2025-11-27T15:12:06.934271
valid_20250812211854_psg_gemma3:27b,gemma3:27b,0.8105162978172302,0.7264629602432251,0.7661913633346558,0.7340755462646484,python,2025-11-27T15:12:12.458758
valid_20250730205841_psg_gemma3:27b,gemma3:27b,0.7942477464675903,0.7108187675476074,0.7502208948135376,0.7183645367622375,python,2025-11-27T15:12:12.532309
valid_20250818192020_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:12:18.164423
valid_20250730205841_psg_gemma3:27b,gemma3:27b,0.7942477464675903,0.7108187675476074,0.7502208948135376,0.7183645367622375,python,2025-11-27T15:12:18.250290
valid_20250805031207_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8298344612121582,0.7212285995483398,0.7717292308807373,0.7307929396629333,python,2025-11-27T15:12:24.516259
valid_20250818192020_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:12:24.689718
valid_20250805040102_psg_gemma3:27b,gemma3:27b,0.7948703765869141,0.7078394293785095,0.7488346695899963,0.7156753540039062,python,2025-11-27T15:12:30.860336
valid_20250805031207_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8298344612121582,0.7212285995483398,0.7717292308807373,0.7307929396629333,python,2025-11-27T15:12:30.948289
valid_20250818190748_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:12:36.800684
valid_20250805040102_psg_gemma3:27b,gemma3:27b,0.7948703765869141,0.7078394293785095,0.7488346695899963,0.7156753540039062,python,2025-11-27T15:12:36.857089
valid_20250804055526_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8319233059883118,0.746931791305542,0.7871400117874146,0.7546414136886597,python,2025-11-27T15:12:42.063557
valid_20250818190748_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:12:42.078425
valid_20250804055526_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8319233059883118,0.746931791305542,0.7871400117874146,0.7546414136886597,python,2025-11-27T15:12:47.162203
valid_20250731123750_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8393417000770569,0.7394518852233887,0.7862368226051331,0.7483580708503723,python,2025-11-27T15:12:47.239270
valid_20250731123750_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8393417000770569,0.7394518852233887,0.7862368226051331,0.7483580708503723,python,2025-11-27T15:12:55.289576
valid_20250520024743_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8448671698570251,0.7643805146217346,0.8026110529899597,0.7717324495315552,python,2025-11-27T15:12:55.362555
valid_20250520024743_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8448671698570251,0.7643805146217346,0.8026110529899597,0.7717324495315552,python,2025-11-27T15:13:07.088531
valid_20250819225223_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8633151054382324,0.7585961818695068,0.8075750470161438,0.767910897731781,python,2025-11-27T15:13:07.091334
valid_20250819225223_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8633151054382324,0.7585961818695068,0.8075750470161438,0.767910897731781,python,2025-11-27T15:13:14.895796
valid_20250805034040_psg_gemma3:27b,gemma3:27b,0.8185541033744812,0.7315987348556519,0.7726376056671143,0.7394540309906006,python,2025-11-27T15:13:14.906973
valid_20250805034040_psg_gemma3:27b,gemma3:27b,0.8185541033744812,0.7315987348556519,0.7726376056671143,0.7394540309906006,python,2025-11-27T15:13:21.509195
valid_20250804232008_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8398146629333496,0.7669257521629333,0.8017169237136841,0.7736403346061707,python,2025-11-27T15:13:21.538179
valid_20250804232008_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8398146629333496,0.7669257521629333,0.8017169237136841,0.7736403346061707,python,2025-11-27T15:13:27.762242
valid_20250819232851_psg_codestral:latest,codestral:latest,0.8537994623184204,0.7488154768943787,0.7978688478469849,0.7581376433372498,python,2025-11-27T15:13:27.790019
valid_20250820042813_psg_codestral:latest,codestral:latest,0.8557056188583374,0.7685940861701965,0.809813916683197,0.7764989137649536,python,2025-11-27T15:13:33.922635
valid_20250819232851_psg_codestral:latest,codestral:latest,0.8537994623184204,0.7488154768943787,0.7978688478469849,0.7581376433372498,python,2025-11-27T15:13:34.076754
valid_20250818203819_psg_phi4:latest,phi4:latest,0.8595633506774902,0.7745097875595093,0.8148230910301208,0.782250165939331,python,2025-11-27T15:13:40.939814
valid_20250820042813_psg_codestral:latest,codestral:latest,0.8557056188583374,0.7685940861701965,0.809813916683197,0.7764989137649536,python,2025-11-27T15:13:41.079388
valid_20250818203819_psg_phi4:latest,phi4:latest,0.8595633506774902,0.7745097875595093,0.8148230910301208,0.782250165939331,python,2025-11-27T15:13:47.550080
valid_20250818203502_psg_phi4:latest,phi4:latest,0.8705137968063354,0.7844844460487366,0.8252631425857544,0.7923145294189453,python,2025-11-27T15:13:47.581379
valid_20250818203502_psg_phi4:latest,phi4:latest,0.8705137968063354,0.7844844460487366,0.8252631425857544,0.7923145294189453,python,2025-11-27T15:13:53.903409
valid_20250820041316_psg_codestral:latest,codestral:latest,0.847030758857727,0.7287536263465881,0.7834532856941223,0.7390738129615784,python,2025-11-27T15:13:53.922207
valid_20250820041316_psg_codestral:latest,codestral:latest,0.847030758857727,0.7287536263465881,0.7834532856941223,0.7390738129615784,python,2025-11-27T15:13:59.837809
valid_20250818192444_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:13:59.840498
valid_20250818191404_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:14:06.284984
valid_20250818192444_psg_phi4:latest,phi4:latest,0.861302375793457,0.7644281387329102,0.8099789619445801,0.7731238007545471,python,2025-11-27T15:14:06.355462
valid_20250818191552_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:14:12.640788
valid_20250818191404_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:14:12.671547
valid_20250818191552_psg_phi4:latest,phi4:latest,0.8619018793106079,0.7653676867485046,0.8107714653015137,0.7740369439125061,python,2025-11-27T15:14:27.045747
valid_20250820035007_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8565642237663269,0.7547898292541504,0.8024629354476929,0.7638658881187439,python,2025-11-27T15:14:27.046374
valid_20250730175945_psg_phi4:latest,phi4:latest,0.8588600158691406,0.7726430296897888,0.8134734630584717,0.7804778814315796,python,2025-11-27T15:14:39.957771
valid_20250820035007_psg_qwen2.5-coder:14b,qwen2.5-coder:14b,0.8565642237663269,0.7547898292541504,0.8024629354476929,0.7638658881187439,python,2025-11-27T15:14:42.020752
valid_20250730203332_psg_gemma3:27b,gemma3:27b,0.8139048218727112,0.7339437007904053,0.7718589305877686,0.7412258386611938,python,2025-11-27T15:14:57.308279
valid_20250730175945_psg_phi4:latest,phi4:latest,0.8588600158691406,0.7726430296897888,0.8134734630584717,0.7804778814315796,python,2025-11-27T15:14:58.001856
valid_20250730175718_psg_phi4:latest,phi4:latest,0.8626401424407959,0.7723082304000854,0.8149787187576294,0.7804811000823975,python,2025-11-27T15:15:11.192351
valid_20250730203332_psg_gemma3:27b,gemma3:27b,0.8139048218727112,0.7339437007904053,0.7718589305877686,0.7412258386611938,python,2025-11-27T15:15:11.517195
valid_20250804154719_psg_qwen2.5-coder:32b,qwen2.5-coder:32b,0.8398146629333496,0.7669257521629333,0.8017169237136841,0.7736403346061707,python,2025-11-27T15:15:17.278908
