Red,Green,Blue,Fruit_apple,Fruit_banana,Fruit_orange
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.579720107036779,-1.4166076577282278,1.0442302179958256,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.579720107036779,-1.4166076577282278,1.0442302179958256,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.6770370561524615,-1.464785617215221,0.9653893993347172,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.932494047581128,-1.6414381353341954,0.6763063975773203,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.579720107036779,-1.031183981832283,0.4135036687069588,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.579720107036779,-1.031183981832283,0.4135036687069588,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
1.3704203186016988,-1.9305058922561544,0.2032614856106696,True,False,False
1.0663048526151913,-1.288133099096246,-0.1909426076948717,True,False,False
0.579720107036779,-1.4166076577282278,1.0442302179958256,True,False,False
0.7256955307103027,-0.8384721438843105,-0.1909426076948717,True,False,False
-0.2839678163649012,-0.8384721438843105,1.990320041929126,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
-0.2839678163649012,-0.533345067133354,1.49099485707544,True,False,False
-0.63674175690925,0.8156377985024523,0.0455798482884528,False,True,False
-0.478601714596266,0.5908073208964852,0.0718601211754889,False,True,False
-0.6245771382697897,0.6068666407254829,0.3872233958199227,False,True,False
-0.7340587060249317,0.7995784786734547,0.2821023042717781,False,True,False
-0.8921987483379157,0.7674598390154592,0.6763063975773203,False,True,False
-1.098997265208741,1.0404682761084203,0.6763063975773203,False,True,False
-1.098997265208741,1.0404682761084203,0.6763063975773203,False,True,False
-0.8678695110589951,0.8477564381604478,0.5186247602551034,False,True,False
-0.6245771382697897,0.944112357134434,-0.1909426076948717,False,True,False
-0.6854002314670905,0.8638157579894454,0.0981403940625251,False,True,False
-0.3934493841200439,0.6068666407254829,-0.1121017890337633,False,True,False
-0.4177786213989645,0.6068666407254829,-0.1121017890337633,False,True,False
-0.2839678163649012,0.4944514019224989,-0.1909426076948717,False,True,False
-0.4299432400384248,0.7514005191864614,-0.2960636992430163,False,True,False
-0.1014985367729966,0.4944514019224989,-0.5851467010004139,False,True,False
-0.1014985367729966,0.4944514019224989,-0.5851467010004139,False,True,False
-0.2839678163649012,0.4944514019224989,-0.1909426076948717,False,True,False
-0.2839678163649012,0.4944514019224989,-0.1909426076948717,False,True,False
-0.2839678163649012,0.7674598390154592,-0.6377072467744862,False,True,False
-0.6002479009908691,1.056527595937418,-0.4274650636781971,False,True,False
